i,j
49.0,266.0
49.0,337.0
49.0,831.0
49.0,984.0
50.0,128.0
50.0,281.0
50.0,328.0
50.0,619.0
50.0,867.0
50.0,939.0
50.0,977.0
51.0,368.0
51.0,429.0
51.0,451.0
51.0,489.0
51.0,521.0
51.0,722.0
51.0,781.0
51.0,908.0
52.0,101.0
52.0,265.0
52.0,638.0
52.0,986.0
1.0,53.0
18.0,53.0
53.0,569.0
53.0,831.0
54.0,251.0
54.0,330.0
54.0,500.0
54.0,565.0
54.0,577.0
54.0,783.0
54.0,904.0
54.0,987.0
55.0,229.0
55.0,430.0
55.0,460.0
55.0,476.0
55.0,750.0
55.0,882.0
37.0,56.0
56.0,221.0
56.0,261.0
56.0,761.0
56.0,826.0
46.0,57.0
57.0,640.0
57.0,826.0
57.0,874.0
58.0,313.0
58.0,497.0
58.0,695.0
2.0,59.0
59.0,148.0
59.0,157.0
60.0,633.0
60.0,697.0
61.0,254.0
61.0,777.0
61.0,799.0
61.0,925.0
32.0,62.0
62.0,824.0
63.0,225.0
63.0,401.0
63.0,606.0
63.0,771.0
64.0,436.0
64.0,459.0
65.0,106.0
65.0,372.0
65.0,784.0
66.0,290.0
66.0,484.0
66.0,634.0
66.0,786.0
12.0,67.0
67.0,91.0
67.0,315.0
67.0,430.0
67.0,444.0
67.0,456.0
67.0,594.0
67.0,707.0
67.0,846.0
67.0,862.0
68.0,129.0
68.0,297.0
68.0,315.0
68.0,343.0
68.0,366.0
68.0,392.0
68.0,493.0
68.0,580.0
68.0,588.0
69.0,109.0
69.0,265.0
69.0,676.0
65.0,70.0
70.0,262.0
18.0,71.0
61.0,71.0
71.0,496.0
71.0,593.0
71.0,700.0
71.0,869.0
71.0,911.0
71.0,981.0
71.0,988.0
72.0,242.0
72.0,387.0
72.0,404.0
72.0,519.0
72.0,605.0
72.0,905.0
23.0,73.0
56.0,73.0
73.0,91.0
73.0,125.0
73.0,335.0
73.0,389.0
73.0,704.0
42.0,74.0
74.0,155.0
74.0,363.0
74.0,564.0
74.0,686.0
74.0,814.0
75.0,85.0
75.0,254.0
75.0,642.0
75.0,991.0
76.0,345.0
76.0,445.0
76.0,529.0
76.0,980.0
6.0,77.0
59.0,77.0
77.0,222.0
77.0,704.0
78.0,117.0
78.0,131.0
78.0,357.0
78.0,556.0
78.0,593.0
78.0,691.0
78.0,978.0
78.0,996.0
79.0,433.0
79.0,548.0
39.0,80.0
80.0,289.0
80.0,535.0
80.0,845.0
80.0,896.0
81.0,149.0
81.0,166.0
81.0,305.0
81.0,480.0
81.0,878.0
69.0,82.0
82.0,149.0
82.0,516.0
82.0,704.0
82.0,772.0
82.0,950.0
83.0,166.0
83.0,866.0
83.0,949.0
83.0,953.0
83.0,980.0
65.0,84.0
84.0,533.0
84.0,595.0
84.0,764.0
84.0,825.0
84.0,911.0
45.0,85.0
85.0,140.0
85.0,187.0
85.0,223.0
85.0,506.0
85.0,755.0
86.0,191.0
86.0,297.0
86.0,299.0
86.0,397.0
86.0,410.0
86.0,438.0
86.0,587.0
86.0,725.0
87.0,277.0
87.0,386.0
87.0,602.0
87.0,603.0
87.0,610.0
87.0,623.0
87.0,638.0
87.0,696.0
88.0,243.0
88.0,615.0
88.0,631.0
88.0,670.0
5.0,89.0
89.0,218.0
89.0,242.0
89.0,360.0
89.0,554.0
89.0,955.0
90.0,118.0
90.0,257.0
90.0,553.0
90.0,639.0
90.0,853.0
24.0,91.0
91.0,275.0
91.0,373.0
91.0,378.0
91.0,480.0
91.0,623.0
91.0,984.0
92.0,426.0
92.0,513.0
92.0,832.0
92.0,880.0
93.0,218.0
93.0,478.0
93.0,639.0
93.0,726.0
93.0,766.0
93.0,917.0
24.0,94.0
94.0,778.0
95.0,329.0
95.0,346.0
95.0,764.0
63.0,96.0
96.0,566.0
96.0,728.0
96.0,940.0
73.0,97.0
87.0,97.0
97.0,141.0
97.0,457.0
97.0,516.0
97.0,600.0
97.0,620.0
97.0,679.0
97.0,741.0
97.0,861.0
97.0,894.0
97.0,914.0
39.0,98.0
79.0,98.0
98.0,810.0
98.0,901.0
98.0,924.0
4.0,99.0
99.0,108.0
99.0,144.0
99.0,452.0
99.0,464.0
99.0,907.0
76.0,100.0
100.0,578.0
100.0,916.0
101.0,231.0
101.0,532.0
101.0,718.0
102.0,447.0
102.0,487.0
102.0,970.0
102.0,978.0
103.0,183.0
103.0,242.0
103.0,410.0
103.0,658.0
104.0,148.0
104.0,406.0
104.0,710.0
104.0,798.0
105.0,576.0
105.0,803.0
106.0,167.0
107.0,125.0
107.0,353.0
107.0,650.0
108.0,512.0
108.0,930.0
108.0,986.0
109.0,276.0
109.0,316.0
109.0,418.0
109.0,427.0
109.0,521.0
109.0,615.0
109.0,739.0
109.0,744.0
110.0,719.0
110.0,752.0
110.0,789.0
110.0,836.0
110.0,919.0
106.0,111.0
111.0,225.0
111.0,755.0
111.0,932.0
112.0,213.0
112.0,294.0
112.0,670.0
112.0,747.0
44.0,113.0
99.0,113.0
113.0,139.0
113.0,277.0
113.0,727.0
113.0,741.0
113.0,818.0
58.0,114.0
114.0,201.0
114.0,250.0
114.0,276.0
114.0,376.0
114.0,608.0
114.0,739.0
114.0,952.0
115.0,326.0
115.0,349.0
115.0,369.0
115.0,376.0
115.0,538.0
115.0,556.0
115.0,616.0
115.0,925.0
115.0,928.0
115.0,952.0
115.0,999.0
36.0,116.0
116.0,683.0
116.0,697.0
79.0,117.0
117.0,455.0
117.0,521.0
117.0,749.0
117.0,754.0
118.0,245.0
118.0,318.0
118.0,355.0
118.0,673.0
118.0,764.0
38.0,119.0
61.0,119.0
82.0,119.0
119.0,237.0
119.0,498.0
120.0,385.0
120.0,493.0
120.0,830.0
121.0,152.0
121.0,562.0
121.0,704.0
121.0,914.0
122.0,362.0
122.0,410.0
122.0,493.0
122.0,603.0
62.0,123.0
123.0,343.0
123.0,504.0
123.0,973.0
21.0,124.0
124.0,198.0
124.0,227.0
124.0,705.0
125.0,150.0
125.0,217.0
125.0,504.0
125.0,737.0
125.0,871.0
125.0,904.0
126.0,186.0
126.0,640.0
126.0,877.0
126.0,887.0
126.0,905.0
127.0,291.0
127.0,576.0
128.0,843.0
129.0,188.0
129.0,382.0
129.0,534.0
129.0,578.0
129.0,744.0
129.0,869.0
12.0,130.0
39.0,130.0
83.0,130.0
130.0,290.0
130.0,358.0
130.0,501.0
130.0,659.0
40.0,131.0
131.0,132.0
131.0,298.0
131.0,314.0
131.0,915.0
132.0,189.0
132.0,198.0
132.0,348.0
132.0,641.0
132.0,732.0
133.0,184.0
133.0,190.0
133.0,351.0
134.0,271.0
134.0,429.0
134.0,573.0
134.0,695.0
134.0,767.0
134.0,896.0
135.0,206.0
135.0,516.0
135.0,875.0
136.0,450.0
136.0,488.0
136.0,655.0
136.0,826.0
136.0,905.0
137.0,814.0
137.0,894.0
137.0,937.0
138.0,228.0
138.0,271.0
138.0,417.0
138.0,784.0
138.0,807.0
36.0,139.0
139.0,211.0
139.0,264.0
139.0,349.0
139.0,597.0
139.0,834.0
139.0,902.0
139.0,970.0
140.0,439.0
140.0,535.0
140.0,660.0
141.0,206.0
141.0,487.0
141.0,575.0
31.0,142.0
142.0,736.0
142.0,768.0
142.0,791.0
142.0,945.0
143.0,212.0
143.0,321.0
143.0,429.0
143.0,500.0
143.0,619.0
143.0,647.0
122.0,144.0
145.0,338.0
145.0,574.0
145.0,624.0
145.0,852.0
0.0,146.0
11.0,146.0
146.0,292.0
146.0,869.0
147.0,470.0
147.0,471.0
147.0,899.0
147.0,942.0
147.0,967.0
148.0,161.0
148.0,377.0
148.0,491.0
148.0,818.0
148.0,904.0
148.0,937.0
148.0,983.0
149.0,243.0
149.0,293.0
149.0,307.0
149.0,339.0
149.0,565.0
149.0,678.0
149.0,818.0
149.0,834.0
28.0,150.0
150.0,437.0
150.0,977.0
87.0,151.0
151.0,204.0
151.0,269.0
151.0,311.0
151.0,416.0
151.0,831.0
151.0,920.0
151.0,921.0
64.0,152.0
152.0,250.0
152.0,692.0
153.0,258.0
153.0,942.0
93.0,154.0
113.0,154.0
154.0,257.0
154.0,404.0
154.0,569.0
154.0,943.0
155.0,248.0
155.0,641.0
155.0,730.0
54.0,156.0
156.0,319.0
156.0,430.0
156.0,508.0
156.0,535.0
156.0,629.0
156.0,805.0
157.0,339.0
157.0,594.0
157.0,612.0
157.0,656.0
157.0,688.0
157.0,716.0
157.0,722.0
158.0,736.0
158.0,752.0
158.0,881.0
158.0,926.0
129.0,159.0
159.0,598.0
159.0,788.0
159.0,807.0
159.0,872.0
86.0,160.0
160.0,162.0
160.0,184.0
160.0,705.0
115.0,161.0
156.0,161.0
161.0,207.0
161.0,721.0
161.0,903.0
10.0,162.0
123.0,162.0
162.0,221.0
162.0,372.0
162.0,378.0
162.0,448.0
162.0,578.0
163.0,181.0
163.0,298.0
163.0,391.0
163.0,483.0
11.0,164.0
114.0,164.0
139.0,164.0
164.0,329.0
164.0,751.0
164.0,835.0
165.0,529.0
165.0,608.0
108.0,166.0
166.0,453.0
166.0,661.0
166.0,667.0
166.0,893.0
166.0,965.0
99.0,167.0
167.0,336.0
167.0,444.0
167.0,692.0
167.0,986.0
61.0,168.0
161.0,168.0
168.0,521.0
168.0,763.0
168.0,940.0
110.0,169.0
169.0,242.0
169.0,580.0
169.0,740.0
169.0,810.0
169.0,858.0
169.0,872.0
169.0,990.0
100.0,170.0
170.0,513.0
170.0,589.0
170.0,754.0
170.0,906.0
30.0,171.0
132.0,171.0
171.0,636.0
171.0,744.0
148.0,172.0
172.0,666.0
172.0,862.0
152.0,173.0
169.0,173.0
173.0,240.0
173.0,275.0
173.0,755.0
173.0,998.0
59.0,174.0
174.0,215.0
174.0,239.0
174.0,466.0
174.0,532.0
174.0,640.0
174.0,731.0
175.0,484.0
175.0,519.0
175.0,531.0
175.0,853.0
175.0,922.0
175.0,936.0
176.0,505.0
176.0,880.0
177.0,456.0
177.0,623.0
177.0,788.0
177.0,921.0
178.0,423.0
178.0,651.0
178.0,809.0
178.0,982.0
179.0,554.0
179.0,884.0
180.0,254.0
180.0,272.0
180.0,282.0
180.0,285.0
180.0,287.0
180.0,463.0
101.0,181.0
181.0,183.0
181.0,243.0
181.0,298.0
181.0,517.0
181.0,757.0
140.0,182.0
182.0,490.0
182.0,606.0
182.0,619.0
71.0,183.0
158.0,183.0
167.0,183.0
183.0,491.0
120.0,184.0
185.0,354.0
185.0,480.0
185.0,964.0
3.0,186.0
186.0,233.0
186.0,272.0
186.0,438.0
186.0,593.0
187.0,361.0
187.0,393.0
187.0,449.0
187.0,707.0
187.0,752.0
187.0,827.0
187.0,995.0
183.0,188.0
188.0,264.0
149.0,189.0
189.0,498.0
189.0,809.0
189.0,891.0
189.0,968.0
190.0,225.0
190.0,573.0
190.0,635.0
190.0,861.0
190.0,867.0
190.0,892.0
190.0,896.0
124.0,191.0
147.0,191.0
93.0,192.0
192.0,274.0
192.0,994.0
179.0,193.0
193.0,379.0
193.0,394.0
193.0,429.0
193.0,629.0
193.0,700.0
193.0,716.0
193.0,756.0
194.0,249.0
194.0,286.0
194.0,699.0
194.0,827.0
194.0,843.0
133.0,195.0
195.0,681.0
195.0,879.0
196.0,239.0
196.0,276.0
196.0,665.0
196.0,787.0
197.0,237.0
197.0,326.0
197.0,443.0
197.0,476.0
197.0,791.0
197.0,904.0
197.0,932.0
53.0,198.0
129.0,198.0
198.0,346.0
198.0,496.0
198.0,514.0
198.0,776.0
198.0,781.0
160.0,199.0
199.0,508.0
199.0,547.0
199.0,996.0
121.0,200.0
200.0,878.0
162.0,201.0
179.0,201.0
201.0,286.0
201.0,418.0
201.0,874.0
201.0,901.0
201.0,915.0
23.0,202.0
105.0,202.0
202.0,265.0
202.0,381.0
202.0,552.0
202.0,672.0
202.0,882.0
202.0,940.0
194.0,203.0
203.0,386.0
203.0,694.0
203.0,700.0
137.0,204.0
204.0,285.0
204.0,381.0
204.0,664.0
9.0,205.0
177.0,205.0
205.0,325.0
205.0,665.0
205.0,673.0
205.0,775.0
205.0,851.0
51.0,206.0
206.0,852.0
207.0,222.0
207.0,409.0
207.0,673.0
207.0,827.0
12.0,208.0
28.0,208.0
45.0,208.0
147.0,208.0
208.0,278.0
208.0,477.0
208.0,563.0
208.0,974.0
48.0,209.0
209.0,355.0
209.0,410.0
209.0,495.0
209.0,608.0
209.0,783.0
209.0,884.0
209.0,915.0
72.0,210.0
210.0,272.0
210.0,509.0
210.0,763.0
210.0,778.0
210.0,887.0
210.0,946.0
210.0,966.0
26.0,211.0
211.0,233.0
106.0,212.0
212.0,217.0
212.0,223.0
212.0,240.0
4.0,213.0
180.0,213.0
213.0,233.0
2.0,214.0
20.0,214.0
91.0,214.0
138.0,214.0
214.0,288.0
214.0,809.0
214.0,951.0
172.0,215.0
215.0,264.0
215.0,474.0
215.0,555.0
215.0,578.0
215.0,869.0
96.0,216.0
165.0,216.0
216.0,924.0
51.0,217.0
217.0,482.0
162.0,218.0
218.0,235.0
218.0,274.0
218.0,309.0
218.0,482.0
218.0,947.0
151.0,219.0
171.0,219.0
219.0,501.0
219.0,663.0
219.0,973.0
60.0,220.0
153.0,220.0
220.0,535.0
220.0,571.0
220.0,946.0
221.0,427.0
221.0,698.0
221.0,851.0
221.0,911.0
0.0,222.0
202.0,222.0
222.0,813.0
222.0,817.0
222.0,936.0
131.0,223.0
180.0,223.0
217.0,223.0
223.0,301.0
223.0,510.0
223.0,655.0
223.0,676.0
223.0,932.0
73.0,224.0
224.0,441.0
224.0,560.0
224.0,839.0
224.0,903.0
224.0,973.0
131.0,225.0
157.0,225.0
225.0,606.0
225.0,715.0
225.0,732.0
225.0,962.0
78.0,226.0
171.0,226.0
172.0,226.0
215.0,226.0
226.0,252.0
226.0,362.0
226.0,572.0
226.0,600.0
226.0,715.0
226.0,727.0
226.0,730.0
68.0,227.0
227.0,291.0
227.0,322.0
227.0,881.0
227.0,962.0
227.0,972.0
227.0,982.0
112.0,228.0
163.0,228.0
228.0,272.0
228.0,356.0
228.0,487.0
228.0,903.0
228.0,929.0
229.0,258.0
229.0,378.0
229.0,397.0
229.0,415.0
229.0,774.0
229.0,787.0
230.0,374.0
230.0,440.0
230.0,736.0
230.0,804.0
230.0,869.0
25.0,231.0
130.0,231.0
231.0,699.0
231.0,754.0
168.0,232.0
200.0,232.0
232.0,289.0
232.0,780.0
233.0,291.0
233.0,615.0
233.0,969.0
201.0,234.0
234.0,521.0
234.0,677.0
75.0,235.0
235.0,808.0
236.0,381.0
236.0,620.0
236.0,880.0
236.0,928.0
78.0,237.0
237.0,469.0
237.0,661.0
237.0,705.0
237.0,734.0
237.0,799.0
237.0,838.0
91.0,238.0
233.0,238.0
238.0,441.0
238.0,534.0
238.0,609.0
238.0,703.0
238.0,780.0
238.0,786.0
238.0,807.0
234.0,239.0
239.0,309.0
239.0,464.0
239.0,466.0
239.0,816.0
239.0,968.0
189.0,240.0
240.0,258.0
240.0,294.0
240.0,342.0
241.0,482.0
241.0,488.0
241.0,508.0
241.0,619.0
241.0,646.0
241.0,767.0
241.0,894.0
42.0,242.0
127.0,242.0
242.0,283.0
242.0,316.0
242.0,378.0
242.0,468.0
242.0,546.0
242.0,893.0
242.0,899.0
242.0,979.0
99.0,243.0
221.0,243.0
243.0,278.0
243.0,286.0
243.0,953.0
243.0,977.0
122.0,244.0
244.0,500.0
16.0,245.0
123.0,245.0
246.0,282.0
246.0,651.0
246.0,748.0
246.0,926.0
246.0,979.0
247.0,273.0
247.0,390.0
247.0,438.0
247.0,581.0
247.0,788.0
247.0,791.0
247.0,800.0
84.0,248.0
248.0,486.0
248.0,806.0
120.0,249.0
166.0,249.0
249.0,298.0
249.0,889.0
249.0,990.0
51.0,250.0
204.0,250.0
226.0,250.0
250.0,325.0
250.0,386.0
250.0,754.0
251.0,259.0
251.0,834.0
251.0,848.0
27.0,252.0
246.0,252.0
252.0,283.0
252.0,588.0
252.0,605.0
252.0,906.0
252.0,917.0
188.0,253.0
253.0,559.0
253.0,899.0
99.0,254.0
254.0,373.0
254.0,548.0
254.0,609.0
254.0,735.0
254.0,822.0
254.0,883.0
254.0,907.0
207.0,255.0
255.0,293.0
256.0,271.0
256.0,335.0
256.0,528.0
256.0,848.0
113.0,257.0
257.0,386.0
257.0,433.0
107.0,258.0
258.0,480.0
258.0,512.0
259.0,384.0
259.0,486.0
259.0,494.0
259.0,654.0
259.0,701.0
259.0,938.0
127.0,260.0
148.0,260.0
149.0,260.0
260.0,420.0
260.0,566.0
260.0,826.0
260.0,882.0
78.0,261.0
138.0,261.0
261.0,868.0
261.0,889.0
261.0,918.0
261.0,929.0
54.0,262.0
262.0,339.0
262.0,551.0
262.0,578.0
262.0,803.0
262.0,890.0
42.0,263.0
160.0,263.0
228.0,263.0
263.0,460.0
263.0,797.0
263.0,993.0
128.0,264.0
177.0,264.0
264.0,334.0
264.0,388.0
103.0,265.0
182.0,265.0
265.0,453.0
265.0,551.0
265.0,945.0
70.0,266.0
266.0,630.0
103.0,267.0
267.0,435.0
267.0,504.0
267.0,571.0
205.0,268.0
214.0,268.0
268.0,301.0
268.0,360.0
268.0,443.0
268.0,483.0
268.0,585.0
268.0,773.0
268.0,827.0
268.0,843.0
269.0,347.0
269.0,543.0
269.0,742.0
269.0,854.0
269.0,915.0
193.0,270.0
270.0,283.0
270.0,780.0
270.0,888.0
270.0,912.0
18.0,271.0
26.0,271.0
271.0,611.0
271.0,907.0
271.0,988.0
272.0,484.0
272.0,698.0
273.0,385.0
273.0,561.0
273.0,594.0
273.0,709.0
273.0,888.0
273.0,927.0
239.0,274.0
274.0,281.0
274.0,582.0
274.0,727.0
274.0,953.0
275.0,411.0
275.0,497.0
275.0,558.0
275.0,981.0
109.0,276.0
276.0,480.0
276.0,607.0
276.0,863.0
277.0,697.0
277.0,919.0
150.0,278.0
221.0,278.0
278.0,294.0
278.0,331.0
278.0,555.0
278.0,669.0
278.0,818.0
278.0,878.0
113.0,279.0
279.0,283.0
279.0,418.0
279.0,819.0
279.0,983.0
280.0,330.0
280.0,420.0
280.0,768.0
280.0,785.0
281.0,590.0
118.0,282.0
211.0,282.0
282.0,423.0
282.0,667.0
282.0,988.0
283.0,484.0
283.0,548.0
283.0,673.0
283.0,875.0
9.0,284.0
284.0,313.0
284.0,388.0
284.0,602.0
284.0,674.0
284.0,720.0
51.0,285.0
229.0,285.0
285.0,318.0
285.0,442.0
285.0,734.0
285.0,857.0
285.0,993.0
286.0,810.0
12.0,287.0
287.0,298.0
287.0,337.0
287.0,587.0
287.0,840.0
7.0,288.0
288.0,297.0
288.0,326.0
288.0,819.0
191.0,289.0
289.0,873.0
117.0,290.0
290.0,560.0
290.0,573.0
139.0,291.0
235.0,291.0
291.0,300.0
291.0,899.0
141.0,292.0
292.0,346.0
292.0,499.0
292.0,779.0
292.0,825.0
292.0,896.0
292.0,918.0
40.0,293.0
235.0,293.0
293.0,316.0
293.0,598.0
293.0,643.0
293.0,790.0
293.0,833.0
293.0,856.0
48.0,294.0
294.0,558.0
294.0,828.0
99.0,295.0
295.0,330.0
295.0,416.0
295.0,428.0
295.0,610.0
295.0,977.0
296.0,742.0
131.0,297.0
297.0,627.0
297.0,669.0
297.0,948.0
298.0,775.0
298.0,833.0
298.0,906.0
298.0,913.0
299.0,724.0
299.0,873.0
299.0,889.0
299.0,909.0
299.0,981.0
218.0,300.0
300.0,558.0
300.0,669.0
24.0,301.0
301.0,547.0
301.0,974.0
154.0,302.0
302.0,479.0
302.0,536.0
302.0,570.0
303.0,465.0
277.0,304.0
304.0,589.0
304.0,803.0
126.0,305.0
188.0,305.0
305.0,359.0
305.0,364.0
305.0,562.0
305.0,584.0
305.0,836.0
305.0,856.0
15.0,306.0
306.0,446.0
306.0,455.0
306.0,830.0
306.0,836.0
306.0,885.0
17.0,307.0
121.0,307.0
188.0,307.0
307.0,390.0
307.0,393.0
307.0,402.0
307.0,482.0
307.0,711.0
307.0,989.0
307.0,997.0
125.0,308.0
308.0,357.0
308.0,359.0
308.0,657.0
309.0,330.0
309.0,554.0
309.0,582.0
309.0,603.0
309.0,673.0
309.0,881.0
309.0,890.0
309.0,967.0
142.0,310.0
300.0,310.0
310.0,695.0
310.0,876.0
310.0,957.0
70.0,311.0
130.0,311.0
152.0,311.0
197.0,311.0
311.0,316.0
311.0,387.0
311.0,576.0
311.0,577.0
311.0,947.0
312.0,441.0
312.0,694.0
27.0,313.0
313.0,449.0
313.0,491.0
313.0,771.0
313.0,786.0
313.0,801.0
313.0,843.0
313.0,856.0
247.0,314.0
314.0,488.0
315.0,324.0
315.0,577.0
315.0,692.0
315.0,752.0
315.0,810.0
315.0,932.0
149.0,316.0
316.0,629.0
316.0,678.0
316.0,707.0
316.0,836.0
316.0,911.0
159.0,317.0
174.0,317.0
317.0,342.0
317.0,502.0
317.0,719.0
317.0,740.0
317.0,984.0
139.0,318.0
236.0,318.0
318.0,524.0
318.0,848.0
318.0,980.0
154.0,319.0
319.0,480.0
319.0,504.0
319.0,559.0
319.0,789.0
319.0,932.0
229.0,320.0
284.0,320.0
320.0,580.0
320.0,743.0
320.0,864.0
10.0,321.0
149.0,321.0
215.0,321.0
295.0,321.0
321.0,721.0
22.0,322.0
94.0,322.0
322.0,387.0
322.0,448.0
322.0,490.0
322.0,744.0
322.0,867.0
322.0,874.0
322.0,902.0
322.0,934.0
190.0,323.0
323.0,675.0
323.0,757.0
323.0,774.0
324.0,529.0
324.0,791.0
99.0,325.0
325.0,460.0
325.0,521.0
325.0,658.0
325.0,676.0
199.0,326.0
238.0,326.0
326.0,421.0
326.0,672.0
22.0,327.0
327.0,351.0
327.0,454.0
327.0,792.0
327.0,879.0
327.0,977.0
87.0,328.0
209.0,328.0
243.0,328.0
328.0,335.0
328.0,357.0
328.0,598.0
328.0,627.0
328.0,802.0
329.0,570.0
329.0,632.0
329.0,690.0
329.0,930.0
317.0,330.0
330.0,401.0
330.0,411.0
330.0,743.0
330.0,823.0
0.0,331.0
141.0,331.0
305.0,331.0
331.0,535.0
331.0,733.0
34.0,332.0
332.0,334.0
332.0,614.0
332.0,684.0
332.0,771.0
332.0,868.0
333.0,395.0
333.0,464.0
333.0,552.0
333.0,721.0
86.0,334.0
334.0,438.0
36.0,335.0
67.0,335.0
80.0,335.0
335.0,996.0
336.0,530.0
336.0,544.0
336.0,836.0
336.0,992.0
40.0,337.0
94.0,337.0
337.0,450.0
337.0,508.0
337.0,648.0
337.0,667.0
338.0,383.0
338.0,420.0
338.0,540.0
338.0,600.0
245.0,339.0
255.0,339.0
339.0,628.0
339.0,747.0
339.0,899.0
339.0,950.0
340.0,479.0
340.0,533.0
38.0,341.0
202.0,341.0
210.0,341.0
341.0,632.0
341.0,806.0
341.0,892.0
162.0,342.0
337.0,342.0
342.0,478.0
342.0,567.0
342.0,712.0
342.0,762.0
342.0,919.0
343.0,361.0
343.0,702.0
343.0,711.0
343.0,787.0
343.0,796.0
343.0,886.0
343.0,960.0
303.0,344.0
344.0,604.0
344.0,712.0
235.0,345.0
236.0,345.0
293.0,345.0
345.0,758.0
346.0,358.0
346.0,586.0
346.0,624.0
346.0,706.0
346.0,993.0
323.0,347.0
347.0,936.0
320.0,348.0
348.0,899.0
348.0,910.0
348.0,955.0
348.0,967.0
49.0,349.0
71.0,349.0
121.0,349.0
349.0,372.0
349.0,477.0
349.0,530.0
349.0,571.0
349.0,704.0
349.0,807.0
349.0,939.0
350.0,469.0
350.0,493.0
350.0,522.0
350.0,790.0
350.0,824.0
350.0,838.0
283.0,351.0
351.0,381.0
351.0,396.0
351.0,613.0
351.0,689.0
351.0,697.0
1.0,352.0
305.0,352.0
352.0,453.0
352.0,496.0
352.0,954.0
46.0,353.0
70.0,353.0
183.0,353.0
268.0,353.0
353.0,429.0
353.0,771.0
353.0,937.0
73.0,354.0
112.0,354.0
354.0,531.0
354.0,538.0
354.0,712.0
354.0,976.0
143.0,355.0
355.0,358.0
355.0,479.0
355.0,655.0
355.0,679.0
355.0,884.0
105.0,356.0
167.0,356.0
356.0,434.0
356.0,646.0
356.0,724.0
356.0,770.0
356.0,868.0
308.0,357.0
357.0,502.0
357.0,527.0
80.0,358.0
175.0,358.0
313.0,358.0
358.0,442.0
207.0,359.0
324.0,359.0
359.0,962.0
274.0,360.0
360.0,413.0
360.0,894.0
360.0,960.0
15.0,361.0
31.0,361.0
175.0,361.0
306.0,361.0
339.0,361.0
361.0,521.0
361.0,591.0
361.0,798.0
114.0,362.0
362.0,377.0
362.0,388.0
362.0,754.0
362.0,797.0
362.0,894.0
108.0,363.0
130.0,363.0
142.0,363.0
363.0,441.0
363.0,512.0
363.0,864.0
208.0,364.0
219.0,364.0
304.0,364.0
364.0,629.0
364.0,717.0
364.0,762.0
364.0,864.0
11.0,365.0
13.0,365.0
43.0,365.0
230.0,365.0
293.0,365.0
365.0,426.0
365.0,687.0
134.0,366.0
146.0,366.0
248.0,366.0
366.0,556.0
188.0,367.0
291.0,367.0
367.0,381.0
367.0,537.0
367.0,992.0
84.0,368.0
332.0,368.0
98.0,369.0
124.0,369.0
368.0,369.0
369.0,681.0
369.0,813.0
228.0,370.0
238.0,370.0
370.0,438.0
370.0,638.0
370.0,937.0
124.0,371.0
169.0,371.0
371.0,502.0
371.0,613.0
371.0,633.0
371.0,695.0
371.0,857.0
20.0,372.0
372.0,409.0
372.0,533.0
372.0,554.0
372.0,564.0
372.0,696.0
372.0,891.0
372.0,896.0
372.0,961.0
11.0,373.0
164.0,373.0
373.0,462.0
373.0,538.0
48.0,374.0
114.0,374.0
189.0,374.0
236.0,374.0
349.0,374.0
374.0,568.0
374.0,919.0
375.0,535.0
375.0,619.0
375.0,692.0
375.0,902.0
252.0,376.0
297.0,376.0
330.0,376.0
344.0,376.0
348.0,376.0
376.0,475.0
376.0,557.0
327.0,377.0
377.0,641.0
377.0,681.0
377.0,944.0
378.0,393.0
378.0,406.0
378.0,469.0
378.0,549.0
378.0,554.0
378.0,942.0
224.0,379.0
271.0,379.0
379.0,432.0
379.0,704.0
380.0,575.0
380.0,714.0
100.0,381.0
303.0,381.0
381.0,613.0
381.0,888.0
230.0,382.0
0.0,383.0
103.0,383.0
383.0,686.0
383.0,700.0
383.0,807.0
383.0,834.0
158.0,384.0
233.0,384.0
354.0,384.0
384.0,536.0
384.0,553.0
324.0,385.0
385.0,492.0
155.0,386.0
386.0,421.0
386.0,525.0
386.0,580.0
386.0,587.0
386.0,961.0
0.0,387.0
255.0,387.0
326.0,387.0
387.0,437.0
387.0,443.0
387.0,849.0
387.0,906.0
237.0,388.0
388.0,471.0
388.0,496.0
388.0,517.0
388.0,779.0
388.0,832.0
243.0,389.0
260.0,389.0
295.0,389.0
375.0,389.0
389.0,468.0
389.0,967.0
66.0,390.0
390.0,425.0
390.0,575.0
390.0,916.0
5.0,391.0
154.0,391.0
391.0,650.0
391.0,665.0
219.0,392.0
392.0,660.0
392.0,986.0
139.0,393.0
384.0,393.0
393.0,591.0
393.0,739.0
393.0,932.0
393.0,973.0
190.0,394.0
280.0,394.0
394.0,460.0
394.0,554.0
394.0,620.0
394.0,815.0
394.0,874.0
110.0,395.0
132.0,395.0
312.0,395.0
395.0,465.0
395.0,670.0
67.0,396.0
74.0,396.0
396.0,450.0
396.0,473.0
396.0,580.0
396.0,613.0
396.0,643.0
396.0,991.0
196.0,397.0
398.0,626.0
399.0,518.0
399.0,529.0
399.0,830.0
389.0,400.0
400.0,444.0
400.0,516.0
400.0,744.0
25.0,401.0
401.0,507.0
401.0,757.0
401.0,773.0
401.0,820.0
25.0,402.0
53.0,402.0
402.0,487.0
402.0,895.0
304.0,403.0
308.0,403.0
403.0,404.0
403.0,435.0
403.0,441.0
403.0,514.0
403.0,653.0
403.0,893.0
35.0,404.0
